club_name,team_name,team_name_raw,age_group,gender,division,bracket,conference,org_season_id,event_id,league_name,rank,gp,w,l,d,gf,ga,gd,ppg,pts,qualification,source_url
Antelope Valley Futbol Club,Antelope Valley Futbol Club B2012 Alacranes,,,Male,B12 - Flight 2 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13244
Antelope Valley Futbol Club,Antelope Valley Futbol Club B2012 Olmedo,,,Male,B12 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13244
Antelope Valley Futbol Club,Antelope Valley Futbol Club B2011 Vela,,,Male,B11 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13244
Antelope Valley Futbol Club,Antelope Valley Futbol Club AVFC B2010-MIGUEL,,,Male,B10 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13244
Antelope Valley Futbol Club,Antelope Valley Futbol Club B2010 Rafael,,,Male,B10 - SOCAL NPL,Bracket D,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13244
Boca Orange County,Boca Orange County BOCA OC 18G,,,Female,G18 - Flight 2 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 19G,,,Female,G18 - Flight 3/4 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 17G,,,Female,G17 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 16G PreDPL,,,Female,G16 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 15G Black,,,Female,G15 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 15G PreDPL,,,Female,G15 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 14G Black,,,Female,G14 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 14G White,,,Female,G14 - Flight 3 Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC 13G,,,Female,G13 - Flight 2 Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2018/19,,,Male,B18 - Flight 4 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2017 Black,,,Male,B17 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2017 Pre-EA,,,Male,B17 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2016 Black,,,Male,B16 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2016 Pre-EA,,,Male,B16 - Flight 1 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2015 Black,,,Male,B15 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2014 Black,,,Male,B14 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2014 White,,,Male,B14 - Flight 2 Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2013 Black,,,Male,B13 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2011 NPL,,,Male,B11 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
Boca Orange County,Boca Orange County BOCA OC B2010 NPL,,,Male,B10 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18585
California Athletic SC,California Athletic SC G2016 Red,,,Female,G16 - Flight 3 North I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2015 Red,,,Female,G15 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2014 Red,,,Female,G14 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2013 Red,,,Female,G13 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2012 Red,,,Female,G12 - Flight 2 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2011 Red,,,Female,G11 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2010 Blue,,,Female,G10 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2010 Red,,,Female,G10 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2009 Blue,,,Female,G09 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2009 Red,,,Female,G09 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC G2008 Red,,,Female,G08/07 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2017 Red,,,Male,B17 - Flight 4 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2016 Red,,,Male,B16 - Flight 4 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2015 Blue,,,Male,B15 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2015 Red,,,Male,B15 - Flight 2 North III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2014 Blue,,,Male,B14 - Flight 3 North IIII,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2014 Red,,,Male,B14 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2014 SCV,,,Male,B14 - Flight 2 North III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2013 Blue,,,Male,B13 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2013 Red,,,Male,B13 - Flight 2 North III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2013 White,,,Male,B13 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2012 Blue,,,Male,B12 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2012 Red,,,Male,B12 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2012 White,,,Male,B12 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2011 Blue,,,Male,B11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2011 Red,,,Male,B11 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2010 Blue,,,Male,B10 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2010 Red,,,Male,B10 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2010 White,,,Male,B10 - Flight 1 North II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2009 Blue,,,Male,B09 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2009 White,,,Male,B09 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2009 Yellow,,,Male,B09 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
California Athletic SC,California Athletic SC B2008 Blue,,,Male,B08/07 - Flight 1 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/8337
Apple Valley SC Storm,Apple Valley SC Storm G17,,G17,Female,G17 - Flight 3 East I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK G15,,G15,Female,G15 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G15,,G15,Female,G15 - Flight 3 East I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G14,,G14,Female,G14 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK G13,,G13,Female,G13 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm Red G13,,G13,Female,G13 - Flight 3 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK G12,,G12,Female,G12 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G12,,G12,Female,G12 - Flight 3 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G10,,G10,Female,G10 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm Academy G09 NPL,,G09,Female,G09 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G08,,G08,Female,G08/07 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm G08 NPL,,G08,Female,G08/07 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B17,,B17,Male,B17 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK B17,,B17,Male,B17 - Flight 3 East I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B16,,B16,Male,B16 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B15,,B15,Male,B15 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK B15,,B15,Male,B15 - Flight 3 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B14,,B14,Male,B14 - Flight 2 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B13,,B13,Male,B13 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK B13,,B13,Male,B13 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B12 NPL,,B12,Male,B12 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm B11,,B11,Male,B11 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK B11,,B11,Male,B11 - Flight 1 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm Academy B10,,B10,Male,B10 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Apple Valley SC Storm,Apple Valley SC Storm BLACK B10,,B10,Male,B10 - Flight 2 East II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13213
Culver City Football Club,Culver City Football Club CCFC G17/18 Grey,,G17,Female,G17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G17/18 White,,G17,Female,G17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G16,,G16,Female,G16 - Flight 3/4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G15,,G15,Female,G15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G14 Blue,,G14,Female,G14 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G14 Pre NPL,,G14,Female,G14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G13 Grey,,G13,Female,G13 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G12 NPL,,G12,Female,G12 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G11 NPL,,G11,Female,G11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G10,,G10,Female,G10 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G09 NPL,,G09,Female,G09 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC G07/G08 NPL,,G07,Female,G08/07 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B18 Grey,,B18,Male,B18 - Flight 1 Northwest,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B18 White,,B18,Male,B18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B17 Grey,,B17,Male,B17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B17 White,,B17,Male,B17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B16 Blue,,B16,Male,B16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B16 Grey,,B16,Male,B16 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
